customer_id,country,segment,product_tier,open_date,dob,digital_adoption_score,acquisition_channel
96059,DE,Consumer,Blue,2020-05-13,1969-12-09,75,Online
96060,US,Consumer,BusinessGold,2021-04-05,1974-09-14,73,Branch
96061,FR,Corporate,Platinum,2024-11-01,1971-06-08,69,Direct
96062,US,Consumer,Gold,2015-12-19,1972-07-12,69,Partner
96063,US,SMB,Gold,2021-05-04,1988-01-11,61,Partner
96064,UK,Consumer,BusinessPlatinum,2018-02-19,1990-12-18,65,Online
96065,US,Consumer,Green,2016-06-27,1981-04-03,77,Online
96066,US,Consumer,BusinessGold,2018-11-21,1984-05-13,51,Branch
96067,US,Consumer,Blue,2023-12-08,2007-08-24,66,Online
96068,US,Consumer,Blue,2023-08-16,1974-11-06,73,Online
96069,US,Consumer,Blue,2017-01-28,1977-11-22,61,Online
96070,SG,SMB,BusinessGold,2023-04-10,1980-05-27,71,Direct
96071,US,SMB,BusinessPlatinum,1992-08-26,1977-05-19,15,Direct
96072,US,Consumer,CoBrand,2025-06-13,1983-02-17,64,Online
96073,US,Consumer,Blue,2010-11-23,1984-09-28,49,Online
96074,IN,SMB,Gold,2014-06-28,1986-01-08,52,Online
96075,US,Consumer,CoBrand,2020-05-11,1999-07-07,68,Direct
96076,US,Consumer,Gold,2020-08-02,1995-03-19,70,Online
96077,US,Corporate,Platinum,2008-09-23,1964-07-26,65,Direct
96078,US,Consumer,Green,2022-08-22,1993-09-15,81,Direct
96079,US,SMB,Platinum,2019-09-16,1981-06-08,66,Direct
96080,US,Consumer,Gold,2024-04-18,1982-09-09,65,Direct
96081,US,SMB,Platinum,2016-10-02,1977-04-21,84,Direct
96082,JP,Consumer,Blue,2009-04-28,1988-11-09,64,Referral
96083,US,Consumer,Gold,2025-05-08,1966-11-11,88,Online
96084,DE,Consumer,CoBrand,2024-08-04,1979-02-25,77,Partner
96085,US,Consumer,Green,2019-11-08,1991-01-28,87,Online
96086,DE,Consumer,Platinum,2023-10-20,1970-12-02,83,Direct
96087,US,Consumer,BusinessGold,2012-12-24,1976-07-26,46,Partner
96088,CA,Consumer,BusinessGold,2020-10-28,1977-03-07,57,Online
96089,AU,Consumer,CoBrand,2020-10-25,1993-12-23,82,Online
96090,US,Consumer,Gold,2016-11-02,1996-02-16,56,Referral
96091,CA,Consumer,Gold,2023-06-07,1997-12-22,76,Partner
96092,IN,Consumer,CoBrand,2020-12-19,1994-09-13,69,Direct
96093,US,Corporate,Green,2020-05-08,1984-07-17,73,Online
96094,US,Consumer,BusinessGold,2021-10-08,1972-08-03,58,Direct
96095,CA,Consumer,Green,2022-01-21,1984-04-24,67,Referral
96096,US,SMB,Gold,2023-10-06,1989-11-22,47,Partner
96097,IN,Consumer,BusinessGold,2023-12-25,1992-07-11,100,Online
96098,UK,Consumer,BusinessPlatinum,1998-06-16,1980-11-22,39,Online
96099,US,Consumer,Gold,2022-08-27,1985-10-20,93,Online
96100,US,Consumer,Gold,2012-01-21,1982-12-02,66,Online
96101,AU,Consumer,BusinessGold,2021-10-02,1988-06-23,88,Online
96102,US,Consumer,Green,2010-03-09,2002-05-06,55,Partner
96103,US,Consumer,Green,2019-06-01,1967-02-15,87,Partner
96104,US,SMB,Gold,2022-02-22,1975-10-13,70,Online
96105,US,SMB,Platinum,2022-11-07,1999-01-02,76,Online
96106,FR,Consumer,Gold,2024-07-10,1980-03-10,100,Online
96107,US,Consumer,BusinessGold,2003-12-27,1949-10-10,47,Online
96108,US,Consumer,Green,2017-08-03,1976-07-22,74,Online
96109,US,SMB,CoBrand,2018-12-08,1987-07-12,65,Online
96110,US,Consumer,Green,2021-03-23,1988-10-09,87,Partner
96111,UK,Consumer,Platinum,2016-07-07,1994-09-19,71,Online
96112,CA,Corporate,Green,2022-03-18,1969-04-14,92,Online
96113,US,Consumer,Platinum,2025-05-19,1982-08-18,100,Online
96114,US,Consumer,Gold,2024-03-25,1977-12-17,64,Online
96115,SG,Consumer,Gold,2021-07-07,1999-03-13,76,Online
96116,US,Corporate,Gold,2014-08-06,1984-03-15,59,Direct
96117,US,SMB,Blue,2017-01-21,1989-02-27,67,Partner
96118,US,Consumer,Gold,2021-05-07,1990-06-01,90,Branch
96119,US,Consumer,CoBrand,2023-09-03,1983-03-19,86,Online
96120,US,Consumer,Blue,2023-08-15,1989-02-15,67,Partner
96121,US,SMB,BusinessGold,2005-08-01,1999-08-27,53,Direct
96122,US,SMB,Gold,2024-04-05,1983-07-08,68,Online
96123,US,Consumer,CoBrand,2014-11-12,1975-05-09,61,Direct
96124,US,Consumer,Blue,2016-05-25,1984-03-23,51,Online
96125,UK,Consumer,BusinessGold,1997-09-14,1992-01-20,51,Online
96126,US,SMB,Gold,2021-08-23,1993-04-26,76,Online
96127,US,Consumer,Gold,2017-09-24,1992-06-14,69,Branch
96128,US,Consumer,CoBrand,2020-07-19,1976-01-02,68,Referral
96129,FR,Consumer,Platinum,2015-01-10,1979-03-03,73,Partner
96130,US,Consumer,Gold,2022-09-03,1994-11-25,75,Online
96131,US,Consumer,Gold,2020-05-01,1977-08-09,68,Direct
96132,US,Consumer,Gold,2020-09-25,1986-12-03,72,Direct
96133,US,SMB,Blue,2025-08-26,2005-03-12,71,Direct
96134,US,Consumer,Blue,2024-10-15,1982-07-14,64,Branch
96135,US,Consumer,BusinessGold,2023-01-26,1962-07-06,84,Branch
96136,UK,Consumer,BusinessPlatinum,2022-07-09,1967-05-02,69,Branch
96137,US,Consumer,Platinum,2023-08-26,1976-10-04,64,Online
96138,US,SMB,Blue,2025-02-21,1984-11-16,71,Referral
96139,US,SMB,Green,2011-05-01,1991-02-02,37,Direct
96140,US,Corporate,Blue,2024-03-10,1976-08-26,77,Online
96141,US,SMB,Gold,2025-06-07,2007-03-01,92,Online
96142,FR,Consumer,Platinum,2018-08-15,1975-08-15,66,Direct
96143,US,Consumer,BusinessGold,2016-12-15,1981-10-09,77,Branch
96144,US,Consumer,CoBrand,2022-10-06,1988-07-07,84,Online
96145,MX,SMB,Platinum,2018-12-24,1968-01-18,65,Online
96146,US,Consumer,Green,2024-09-06,1980-01-10,81,Online
96147,US,Consumer,Green,2011-06-12,1976-05-06,43,Partner
96148,US,Consumer,BusinessPlatinum,2025-12-23,1996-07-21,77,Online
96149,US,Consumer,Blue,2024-01-28,2007-01-23,74,Online
96150,US,Consumer,Gold,2013-10-07,1982-02-09,63,Referral
96151,US,SMB,Green,2025-03-23,1999-06-08,69,Partner
96152,US,Consumer,BusinessGold,2002-02-22,1983-11-28,41,Direct
96153,US,Consumer,Green,2017-08-17,1978-04-11,65,Online
96154,US,Corporate,Blue,2025-06-11,1977-02-09,78,Online
96155,US,Consumer,BusinessPlatinum,2021-02-05,2005-01-15,72,Online
96156,US,Consumer,Platinum,2015-04-23,1991-08-11,58,Online
96157,US,Consumer,Platinum,2021-02-28,1996-03-02,72,Online
96158,US,SMB,CoBrand,2022-03-25,1976-12-27,59,Online
96159,US,Consumer,Green,2024-01-26,2007-12-03,74,Direct
96160,US,Consumer,Blue,2023-10-09,1992-07-27,88,Online
96161,US,Consumer,Platinum,2011-05-03,1990-04-14,52,Branch
96162,US,Corporate,Gold,2024-10-20,1977-12-09,50,Direct
96163,DE,Consumer,Green,2020-02-18,1992-02-02,76,Online
96164,US,Consumer,CoBrand,2000-05-09,1970-04-02,29,Online
96165,US,Consumer,CoBrand,2024-06-03,1996-12-09,86,Direct
96166,CA,Consumer,Blue,2017-01-01,1975-06-21,59,Direct
96167,CA,Consumer,Platinum,2024-01-02,1972-02-22,95,Online
96168,US,Consumer,BusinessGold,2016-06-24,1985-10-18,66,Online
96169,US,SMB,Blue,2015-04-05,1993-12-23,54,Direct
96170,US,SMB,Platinum,2012-07-20,1990-09-08,42,Online
96171,CA,Consumer,Gold,2016-05-13,2003-12-05,74,Online
96172,US,Consumer,Gold,2020-02-19,1976-10-10,58,Online
96173,US,SMB,Blue,2022-03-21,1979-06-04,80,Direct
96174,FR,Consumer,Green,2018-03-15,1999-08-10,52,Online
96175,MX,Consumer,Gold,2025-02-14,1990-10-15,85,Partner
96176,US,Consumer,CoBrand,2010-11-01,1964-03-11,54,Partner
96177,US,Consumer,Platinum,2004-11-15,1985-06-18,25,Online
96178,US,SMB,Gold,2019-08-01,1990-07-22,70,Online
96179,DE,Consumer,Blue,2019-10-15,1990-07-20,82,Online
96180,US,SMB,Blue,2018-03-11,1988-07-09,74,Branch
96181,CA,Consumer,Green,2022-08-13,1986-08-16,100,Online
96182,US,SMB,Gold,2018-06-16,1961-03-05,77,Online
96183,US,SMB,Gold,1998-06-17,1982-04-22,45,Partner
96184,US,SMB,Platinum,2025-10-14,1968-03-03,100,Online
96185,US,SMB,BusinessGold,2011-12-24,1987-11-18,48,Branch
96186,US,Consumer,Gold,2025-08-14,1983-11-21,92,Partner
96187,SG,Consumer,CoBrand,2021-10-18,1969-10-08,54,Partner
96188,US,Consumer,Green,2025-09-05,1993-08-02,78,Referral
96189,US,Consumer,Green,2025-01-13,1993-01-02,71,Online
96190,US,Consumer,Gold,2019-04-10,1998-01-28,72,Online
96191,US,Consumer,Gold,2023-01-13,1967-02-19,73,Branch
96192,US,Consumer,Green,2006-06-21,1973-03-28,31,Partner
96193,SG,Consumer,BusinessPlatinum,2020-12-03,1989-02-07,72,Partner
96194,US,Consumer,Blue,2023-01-25,1994-03-25,68,Referral
96195,US,Consumer,BusinessGold,2020-12-12,1981-02-28,65,Direct
96196,SG,Consumer,Blue,2021-01-15,1995-12-27,77,Direct
96197,US,Consumer,CoBrand,2011-12-20,1974-08-22,64,Referral
96198,US,Consumer,Gold,2025-10-03,1987-05-26,96,Online
96199,US,Corporate,BusinessGold,2016-06-18,1984-08-12,64,Referral
96200,US,Consumer,Gold,2025-04-22,1983-03-27,75,Online
96201,US,SMB,Gold,2011-11-10,1979-05-03,53,Branch
96202,US,SMB,Platinum,2025-09-25,1982-09-12,68,Direct
96203,US,Consumer,Platinum,2024-08-25,2001-03-04,93,Online
96204,US,SMB,BusinessGold,2017-05-08,1993-01-27,47,Referral
96205,UK,Consumer,Platinum,2015-12-12,1986-06-01,87,Partner
96206,US,Consumer,Blue,2025-02-20,1990-11-04,78,Online
96207,FR,Consumer,Blue,2024-03-22,1986-07-02,77,Online
96208,CA,Consumer,BusinessGold,2012-04-25,1986-11-11,73,Partner
96209,UK,Consumer,Blue,2012-04-27,1994-12-28,65,Online
96210,US,Consumer,CoBrand,2019-09-26,1980-08-09,79,Partner
96211,AU,Consumer,Blue,2013-10-15,1979-08-02,57,Referral
96212,CA,SMB,Green,2001-07-17,1968-08-02,34,Partner
96213,US,Consumer,Gold,2013-03-25,1989-10-27,53,Partner
96214,MX,Consumer,Gold,2021-01-10,1976-02-23,89,Direct
96215,IN,Consumer,CoBrand,2005-09-05,1970-09-11,28,Online
96216,UK,Consumer,Green,2015-02-04,1978-07-08,58,Online
96217,US,Consumer,Platinum,2011-10-10,1977-05-19,63,Online
96218,DE,SMB,Blue,2021-02-15,1973-02-15,71,Online
96219,US,SMB,Blue,2018-04-16,1990-08-15,60,Direct
96220,US,Consumer,Blue,2015-02-08,1988-11-10,51,Branch
96221,US,SMB,CoBrand,1997-04-18,1990-12-08,25,Referral
96222,US,Consumer,Gold,2016-12-26,1966-05-17,55,Online
96223,US,Consumer,Blue,2022-05-05,1973-04-03,80,Direct
96224,US,SMB,Gold,2017-06-08,1994-11-19,68,Branch
96225,US,SMB,Gold,2021-04-23,2004-02-12,92,Partner
96226,US,Corporate,Platinum,2010-11-18,1993-09-01,53,Online
96227,US,SMB,CoBrand,2008-09-18,1973-09-08,60,Partner
96228,US,SMB,Platinum,2022-06-09,1984-05-28,49,Referral
96229,US,Consumer,BusinessGold,2014-03-20,2000-01-05,41,Online
96230,US,Consumer,Gold,2023-10-15,1990-06-21,66,Online
96231,US,Consumer,Gold,2016-01-16,1981-06-23,48,Branch
96232,UK,Consumer,Gold,2012-01-16,1989-04-22,59,Referral
96233,MX,SMB,Green,2007-05-28,1969-03-15,52,Direct
96234,US,SMB,Blue,2023-11-08,1961-10-11,83,Referral
96235,US,Consumer,Platinum,2022-06-21,1975-04-01,65,Branch
96236,US,Consumer,CoBrand,2017-08-24,1997-10-01,73,Online
96237,US,Consumer,Gold,2007-09-08,1984-12-11,59,Online
96238,CA,Consumer,BusinessGold,2014-11-16,1994-02-10,58,Online
96239,US,Consumer,CoBrand,1993-08-11,1995-04-24,28,Direct
96240,CA,Consumer,Blue,2024-03-11,1988-11-06,91,Online
96241,US,Corporate,BusinessGold,2020-08-09,1999-08-15,88,Online
96242,DE,Consumer,Green,2021-04-09,1999-02-06,62,Direct
96243,US,SMB,Gold,2015-06-03,1998-03-01,50,Partner
96244,US,Consumer,Green,2025-11-01,1993-07-12,67,Online
96245,US,Consumer,Platinum,2009-07-02,1976-12-11,60,Direct
96246,US,Consumer,Platinum,2018-03-23,1995-01-23,63,Branch
96247,US,SMB,Gold,2018-07-23,1989-06-04,77,Online
96248,US,Consumer,Green,2018-06-12,2001-02-19,82,Direct
96249,CA,SMB,Gold,2018-02-03,1965-04-01,65,Online
96250,US,Corporate,BusinessGold,2018-05-28,1984-01-16,51,Partner
96251,US,Consumer,Platinum,2024-03-18,1996-09-22,94,Partner
96252,IN,Consumer,Green,2022-01-21,1983-06-05,86,Direct
96253,US,Consumer,Green,2021-04-16,1988-05-26,79,Partner
96254,US,Consumer,Gold,2022-07-11,1974-10-05,65,Branch
96255,US,Consumer,Platinum,2014-06-01,1976-09-11,51,Online
96256,DE,SMB,Green,2014-10-04,2007-09-17,53,Direct
96257,IN,Consumer,BusinessGold,2025-11-18,1998-12-16,79,Online
96258,SG,SMB,Platinum,2017-01-27,1976-05-13,63,Online
96259,US,SMB,Gold,2021-07-26,2007-08-08,70,Online
96260,FR,Consumer,Gold,2021-07-12,1986-04-12,59,Online
96261,UK,Consumer,Green,2011-11-22,2000-12-06,43,Referral
96262,US,Consumer,Gold,2024-04-27,1949-03-16,85,Partner
96263,US,Consumer,Platinum,2023-10-20,1970-07-07,79,Direct
96264,US,Corporate,Platinum,2018-12-15,1980-05-13,56,Online
96265,UK,Consumer,BusinessGold,2015-12-14,1971-01-21,86,Online
96266,US,SMB,BusinessGold,2013-01-06,1980-01-24,43,Branch
96267,US,SMB,Blue,2004-12-14,1973-11-18,45,Online
96268,US,Consumer,Blue,2012-08-28,1994-03-16,48,Partner
96269,CA,Consumer,Gold,2008-10-27,1959-07-14,37,Referral
96270,CA,Consumer,BusinessGold,2020-09-03,1987-06-11,73,Online
96271,US,Consumer,BusinessGold,2012-12-01,1991-02-12,37,Online
96272,US,Consumer,Platinum,2022-05-10,1974-07-15,58,Online
96273,UK,SMB,Gold,1999-12-02,1986-02-03,35,Online
96274,US,Consumer,Gold,2013-07-21,1969-01-18,58,Branch
96275,MX,SMB,BusinessGold,2005-09-24,1965-08-27,61,Online
96276,US,Consumer,CoBrand,2025-06-08,1970-02-05,89,Online
96277,US,Corporate,Blue,2018-01-11,1999-11-16,72,Online
96278,US,Consumer,Platinum,2014-04-03,2005-12-18,71,Online
96279,US,Consumer,Platinum,2016-06-16,1996-03-11,73,Partner
96280,US,Consumer,CoBrand,2025-09-23,1972-04-09,52,Direct
96281,US,Consumer,Platinum,2020-04-21,1990-07-24,87,Online
96282,US,Consumer,Gold,2023-11-14,1971-10-08,54,Partner
96283,US,Consumer,BusinessGold,2018-01-11,1976-09-22,72,Partner
96284,US,SMB,Blue,2001-08-20,1975-12-06,23,Partner
96285,DE,Consumer,Gold,2014-10-07,1978-09-27,66,Online
96286,UK,Consumer,BusinessGold,2023-09-17,1988-05-17,96,Branch
96287,US,Consumer,Green,2009-11-27,1974-11-19,62,Online
96288,US,Corporate,Gold,2018-09-15,1993-05-18,70,Online
96289,US,Consumer,Gold,2023-02-08,1995-04-27,83,Referral
96290,US,Consumer,BusinessGold,2005-09-02,1962-11-07,40,Branch
96291,US,Consumer,BusinessGold,2020-06-07,2006-09-12,77,Direct
96292,CA,SMB,BusinessPlatinum,2023-02-09,1987-01-15,94,Direct
96293,US,SMB,Gold,2019-05-09,2001-06-01,70,Online
96294,US,SMB,CoBrand,2012-12-15,1985-06-02,60,Online
96295,US,SMB,CoBrand,2014-05-13,1976-12-16,84,Partner
96296,US,Consumer,Gold,2023-07-02,1979-06-12,77,Online
96297,US,Consumer,Green,2004-08-26,2000-10-07,65,Referral
96298,JP,Consumer,CoBrand,2024-05-20,1990-02-23,69,Branch
96299,UK,Consumer,BusinessGold,2025-04-15,1966-09-26,69,Direct
96300,US,Consumer,Gold,2024-03-11,1973-05-06,76,Direct
96301,US,SMB,Green,2025-05-27,1982-12-28,89,Partner
96302,US,Consumer,Blue,2016-05-12,1965-07-18,50,Online
96303,US,Corporate,Gold,2016-05-21,1996-09-18,74,Online
96304,US,Corporate,CoBrand,2025-07-24,1963-06-01,80,Branch
96305,US,Consumer,Green,2020-05-03,1984-05-16,60,Direct
96306,US,Consumer,Gold,2022-04-10,1999-12-02,66,Partner
96307,US,Consumer,BusinessGold,2015-04-10,1967-03-04,100,Direct
96308,US,Consumer,Green,2009-02-03,1988-07-07,61,Branch
96309,SG,Consumer,Blue,2018-09-04,1974-01-03,67,Partner
96310,US,Corporate,BusinessGold,2009-10-05,1971-11-10,57,Partner
96311,US,Consumer,Gold,2023-07-11,1989-06-28,82,Partner
96312,US,Consumer,Green,2020-02-21,1998-10-13,87,Partner
96313,US,Consumer,BusinessGold,2019-03-22,1988-04-13,61,Online
96314,US,SMB,Blue,2003-07-16,2000-03-27,57,Direct
96315,US,Corporate,Gold,2025-09-19,2001-04-27,84,Online
96316,US,Consumer,BusinessGold,2021-06-23,1985-05-07,90,Online
96317,US,Consumer,Green,2014-05-10,1951-04-11,75,Online
96318,US,Consumer,Green,2018-07-10,1984-03-12,67,Online
96319,DE,Consumer,Platinum,2010-09-12,1979-03-04,57,Online
96320,JP,SMB,Green,2020-06-17,2007-09-22,65,Partner
96321,UK,Corporate,BusinessPlatinum,2025-04-22,1981-11-08,74,Direct
96322,US,Consumer,Platinum,2020-10-04,2003-05-09,72,Branch
96323,US,Consumer,Platinum,2017-02-26,1969-08-12,75,Online
96324,US,Consumer,Blue,2021-06-27,1994-12-21,59,Direct
96325,US,Consumer,BusinessGold,2023-10-26,1974-03-16,91,Partner
96326,US,Corporate,Gold,2017-10-21,1957-02-25,73,Online
96327,US,Consumer,CoBrand,2025-12-18,2007-12-04,63,Direct
96328,CA,Consumer,Blue,2024-10-17,1998-04-07,72,Online
96329,US,Consumer,Platinum,2014-01-13,1992-01-17,68,Direct
96330,DE,Consumer,Green,2017-04-04,1985-09-07,80,Referral
96331,US,Consumer,Blue,2022-10-18,2007-11-14,49,Branch
96332,JP,Consumer,Green,2025-10-20,1983-04-26,77,Direct
96333,US,SMB,Gold,2020-10-21,2000-07-16,57,Direct
96334,US,SMB,Gold,2001-08-19,1971-01-07,42,Online
96335,US,Corporate,Green,2020-06-16,1993-04-14,82,Branch
96336,US,Consumer,Blue,2011-05-24,1967-02-23,68,Online
96337,US,SMB,Green,2025-07-07,1977-06-23,85,Direct
96338,US,Consumer,Blue,2013-12-23,1993-09-22,44,Online
96339,US,Consumer,BusinessGold,2019-08-12,1991-06-10,63,Direct
96340,US,Corporate,BusinessGold,2024-12-20,1976-05-13,75,Online
96341,US,SMB,BusinessPlatinum,2022-04-19,1977-12-22,85,Partner
96342,US,Consumer,Blue,2018-11-15,2001-12-18,54,Branch
96343,US,Consumer,Platinum,2020-07-03,1995-03-09,60,Online
96344,DE,SMB,CoBrand,2025-05-27,1996-04-06,76,Referral
96345,US,Consumer,CoBrand,2025-04-06,1991-10-26,76,Online
96346,US,Consumer,BusinessGold,2017-12-15,1985-07-28,56,Online
96347,US,Consumer,CoBrand,2019-09-20,1983-08-06,66,Online
96348,US,Consumer,Blue,2024-05-06,2007-05-02,80,Online
96349,US,Consumer,Gold,2017-06-19,1987-06-09,76,Branch
96350,US,SMB,Blue,2010-06-08,1989-03-10,75,Online
96351,US,Consumer,Gold,2010-12-07,1984-12-14,56,Direct
96352,US,Consumer,Blue,2021-08-06,1995-12-23,58,Direct
96353,US,SMB,Blue,2020-04-16,1984-05-02,68,Branch
96354,US,Consumer,CoBrand,2018-10-15,1956-12-28,65,Partner
96355,US,Corporate,Gold,1996-11-15,1963-11-22,25,Partner
96356,US,Consumer,Gold,2025-07-20,1977-05-28,71,Direct
96357,MX,Consumer,Green,2020-01-09,1973-07-16,88,Online
96358,US,Consumer,Gold,2021-07-05,1976-01-12,75,Partner
96359,US,Consumer,Blue,2024-10-18,2004-12-10,81,Branch
96360,US,Consumer,Green,2018-03-16,1984-08-25,68,Partner
96361,US,Consumer,BusinessGold,2023-03-06,1992-05-23,67,Direct
96362,US,Consumer,Gold,2016-08-18,2007-05-18,77,Direct
96363,US,SMB,Green,2019-08-21,1984-09-03,80,Direct
96364,US,Consumer,Gold,2000-04-03,1970-02-24,41,Partner
96365,US,Consumer,Blue,2021-04-09,2002-09-15,70,Online
96366,US,Corporate,BusinessGold,2017-04-21,1978-10-17,95,Partner
96367,US,SMB,BusinessPlatinum,2019-06-02,1982-06-02,60,Online
96368,US,Consumer,CoBrand,2014-03-14,1968-12-19,65,Branch
96369,US,Consumer,Gold,2006-11-18,1965-08-01,40,Direct
96370,US,Consumer,CoBrand,2015-05-20,1984-12-28,73,Direct
96371,US,Consumer,Gold,2019-11-19,1980-05-23,60,Online
96372,US,SMB,Green,2016-03-18,2003-12-23,53,Branch
96373,UK,Consumer,CoBrand,2022-03-02,1991-06-10,93,Branch
96374,MX,SMB,BusinessPlatinum,2010-03-28,1981-09-01,54,Online
96375,UK,Consumer,Platinum,2004-07-15,1993-02-13,29,Branch
96376,UK,Consumer,Blue,2015-10-28,1965-12-20,88,Online
96377,UK,Consumer,Gold,2013-07-24,1978-09-27,67,Online
96378,US,Corporate,Blue,2014-10-24,1998-04-21,78,Partner
96379,US,Consumer,Blue,2014-04-13,1989-03-11,53,Partner
96380,IN,Consumer,BusinessPlatinum,2025-08-13,1998-07-13,77,Online
96381,US,SMB,Gold,2024-11-18,1976-04-06,75,Direct
96382,US,Consumer,Blue,2025-09-01,1986-04-28,77,Direct
96383,US,SMB,BusinessGold,2023-02-09,1980-05-18,82,Online
96384,US,SMB,Gold,2023-04-27,1983-01-07,73,Partner
96385,US,Corporate,CoBrand,2004-11-14,1976-04-26,34,Direct
96386,US,Corporate,BusinessPlatinum,2022-10-10,1982-10-05,82,Referral
96387,US,Consumer,Gold,2015-09-18,1992-03-11,73,Online
96388,US,SMB,Gold,2010-06-16,1996-09-21,43,Online
96389,US,SMB,Green,2018-02-11,1992-01-16,74,Partner
96390,US,Consumer,Green,2018-09-03,1992-04-05,80,Online
96391,US,Consumer,CoBrand,2015-08-03,1980-09-19,87,Online
96392,US,Consumer,BusinessGold,2015-07-08,1974-10-11,76,Partner
96393,US,Consumer,Gold,2025-05-13,1990-03-16,58,Branch
96394,US,Corporate,Platinum,2024-02-03,1991-05-17,71,Online
96395,US,Consumer,Platinum,2010-02-25,1956-06-16,66,Referral
96396,US,Consumer,Green,2022-08-06,1985-02-10,58,Direct
96397,IN,Consumer,Green,2022-07-20,1993-07-16,81,Partner
96398,US,Corporate,Gold,2023-08-16,1975-11-03,72,Online
96399,US,Consumer,Gold,2021-06-15,1978-04-28,67,Online
96400,US,Consumer,Gold,2020-01-17,1977-04-14,57,Branch
96401,US,Consumer,Platinum,2015-09-28,1986-01-13,53,Direct
96402,IN,Consumer,Green,2014-12-08,1983-08-17,64,Referral
96403,IN,SMB,Green,2019-11-14,1977-05-11,61,Online
96404,US,SMB,Green,2022-10-15,1976-06-15,79,Online
96405,US,Consumer,Platinum,2005-06-07,1976-05-13,43,Online
96406,US,Corporate,Blue,2017-02-17,1989-12-23,62,Online
96407,US,SMB,CoBrand,2018-05-16,1984-12-05,66,Direct
96408,US,Consumer,Blue,2023-03-22,1980-10-16,78,Direct
96409,US,Consumer,Green,2016-10-10,2003-06-24,53,Direct
96410,US,Consumer,BusinessPlatinum,2019-06-06,1987-01-17,58,Online
96411,US,SMB,Platinum,2020-10-25,1993-07-16,69,Online
96412,US,Consumer,Blue,2018-12-19,1985-08-13,86,Partner
96413,US,Consumer,Green,2024-02-08,1979-06-16,97,Online
96414,SG,Consumer,Gold,2025-09-21,1995-12-09,77,Online
96415,US,Corporate,CoBrand,2020-10-15,1993-10-24,84,Direct
96416,US,Consumer,BusinessGold,2018-12-04,1975-05-23,73,Partner
96417,US,Consumer,Gold,2024-09-12,1976-06-27,85,Branch
96418,US,Consumer,Green,2024-12-27,2001-01-19,79,Partner
96419,US,Consumer,BusinessGold,1999-08-08,1981-12-24,35,Online
96420,US,SMB,Blue,2016-10-19,2002-10-21,66,Direct
96421,US,SMB,BusinessPlatinum,2025-02-28,1991-09-19,85,Partner
96422,US,Consumer,Green,2023-08-25,1986-04-18,80,Referral
96423,US,Consumer,Platinum,2013-01-26,1981-05-18,37,Online
96424,US,Consumer,Blue,2018-08-23,1961-04-23,75,Direct
96425,UK,Consumer,Blue,2017-12-14,1975-03-28,58,Online
96426,US,Consumer,CoBrand,2015-08-06,2003-04-03,54,Online
96427,US,Consumer,Platinum,2024-03-19,1987-08-08,72,Partner
96428,US,Consumer,BusinessGold,2025-12-22,1988-07-19,76,Branch
96429,US,SMB,CoBrand,2013-05-02,1992-10-21,57,Branch
96430,MX,Consumer,Gold,2010-06-21,1971-12-14,38,Branch
96431,CA,SMB,Green,2014-04-10,1980-12-28,57,Online
96432,US,Consumer,Gold,2023-10-04,1978-08-14,79,Online
96433,US,SMB,BusinessGold,2016-12-11,1971-08-28,43,Online
96434,IN,Corporate,Platinum,2024-11-21,1988-03-13,91,Partner
96435,CA,SMB,Blue,2011-07-23,1977-04-18,52,Online
96436,US,Consumer,Blue,2022-01-25,1960-04-07,73,Partner
96437,US,Consumer,Green,2025-03-27,1990-10-03,80,Direct
96438,US,Consumer,Green,2021-08-01,1990-02-21,68,Direct
96439,US,Consumer,BusinessGold,2010-07-27,1995-09-21,71,Direct
96440,US,SMB,Platinum,2014-05-06,2000-10-02,80,Direct
96441,US,Consumer,Platinum,2017-09-13,1982-01-14,75,Online
96442,US,SMB,Green,2016-03-03,1980-09-02,64,Branch
96443,US,Consumer,Green,2005-07-18,1994-10-21,55,Direct
96444,US,Consumer,CoBrand,2024-05-20,1982-01-03,57,Online
96445,US,Consumer,Gold,2012-07-01,1978-04-21,83,Partner
96446,US,Consumer,BusinessGold,2023-02-23,2007-01-20,74,Online
96447,US,Consumer,Gold,2024-10-22,1983-02-26,90,Partner
96448,US,Consumer,BusinessPlatinum,1998-02-18,1974-04-13,34,Referral
96449,MX,SMB,Gold,2012-02-08,1973-11-02,65,Branch
96450,US,SMB,CoBrand,2020-07-13,1969-11-02,56,Branch
96451,US,Consumer,Gold,2023-09-23,1986-10-11,56,Partner
96452,FR,Consumer,Gold,2006-01-13,1998-11-27,30,Direct
96453,US,Consumer,CoBrand,2020-10-13,1995-08-17,56,Online
96454,US,Consumer,BusinessGold,2025-02-22,1978-05-23,72,Online
96455,UK,Corporate,Green,2020-07-22,1998-08-23,88,Partner
96456,US,Consumer,Blue,2013-07-10,1961-09-24,75,Partner
96457,US,Consumer,Green,2010-01-08,1972-07-26,56,Direct
96458,AU,Consumer,Gold,2017-01-19,1988-03-21,65,Direct
96459,US,Consumer,Green,2022-11-18,1979-01-28,72,Online
96460,US,SMB,Gold,2011-10-10,2003-02-18,57,Direct
96461,US,SMB,BusinessPlatinum,2009-09-08,1961-07-01,62,Online
96462,US,Consumer,Green,2025-09-11,1991-11-11,59,Online
96463,US,Consumer,Blue,2023-08-12,2000-05-03,67,Referral
